3-grams,Frequency,Sentence,Document ID,Document
that just as ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
just as he ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
as he was ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
he was coming ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
coming down from ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
down from it ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
from it he ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
it he saw ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
wolf coming which ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
coming which as ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
which as you ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
as you may ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
you may suppose ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
may suppose frightened ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
suppose frightened him ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
frightened him very ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
him very much ,1,34,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
When the wolf ,1,35,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
wolf came up ,1,35,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
came up he ,1,35,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
up he said ,1,35,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
Little pig what ,1,35,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
pig what are ,1,35,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
what are you ,1,35,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
are you here ,1,35,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
you here before ,1,35,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
here before me ,1,35,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
Are they nice ,1,36,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
they nice apples ,1,36,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
Yes very said ,1,37,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
very said the ,1,37,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
I will throw ,1,38,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
will throw you ,1,38,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
throw you down ,1,38,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
you down one ,1,38,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
And he threw ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
he threw it ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
threw it so ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
it so far ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
so far that ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
far that while ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
that while the ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
while the wolf ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
wolf was gone ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
was gone to ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
gone to pick ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
to pick it ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
pick it up ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
it up the ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
little pig jumped ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
pig jumped down ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
jumped down and ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
down and ran ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
and ran home ,1,39,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
The next day ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
next day the ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
day the wolf ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
wolf came again ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
came again and ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
again and said ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
said to the ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
little pig Little ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
pig Little pig ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
Little pig there ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
pig there is ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
is a fair ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
a fair at ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
fair at Shanklin ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
at Shanklin this ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
Shanklin this afternoon ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
this afternoon will ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
afternoon will you ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
will you go ,1,40,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
Oh yes said ,1,41,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
yes said the ,1,41,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
the pig I ,1,41,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
I will go ,1,41,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
will go what ,1,41,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
go what time ,1,41,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
what time shall ,1,41,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
time shall you ,1,41,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
shall you be ,1,41,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
you be ready ,1,41,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
At three said ,1,42,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
three said the ,1,42,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
said the wolf ,1,42,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
So the little ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
little pig went ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
pig went off ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
went off before ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
off before the ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
before the time ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
the time as ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
time as usual ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
as usual and ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
usual and got ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
and got to ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
got to the ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
a butterchurn which ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
butterchurn which he ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
which he was ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
he was going ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
was going home ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
going home with ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
home with when ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
with when he ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
when he saw ,1,43,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
Then he could ,1,44,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
could not tell ,1,44,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
not tell what ,1,44,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
tell what to ,1,44,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
what to do ,1,44,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
So he got ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
he got into ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
got into the ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
into the churn ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
the churn to ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
churn to hide ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
to hide and ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
hide and by ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
and by so ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
by so doing ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
so doing turned ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
doing turned it ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
turned it round ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
it round and ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
round and it ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
and it rolled ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
it rolled down ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
the hill with ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
hill with the ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
with the pig ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
the pig in ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
pig in it ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
in it which ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
it which frightened ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
which frightened the ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
frightened the wolf ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
wolf so much ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
so much that ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
much that he ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
that he ran ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
he ran home ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
ran home without ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
home without going ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
without going to ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
going to the ,1,45,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
He went to ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
went to the ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
the little pigs ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
little pigs house ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
pigs house and ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
house and told ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
and told him ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
told him how ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
him how frightened ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
how frightened he ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
frightened he had ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
he had been ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
had been by ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
been by a ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
by a great ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
a great round ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
great round thing ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
round thing which ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
thing which came ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
which came down ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
came down the ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
the hill past ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
hill past him ,1,46,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
Then the little ,1,47,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
pig said Hah ,1,47,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
said Hah I ,1,47,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
Hah I frightened ,1,47,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
I frightened you ,1,47,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
frightened you then ,1,47,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
I had been ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
had been to ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
been to the ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
a butterchurn and ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
butterchurn and when ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
and when I ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
when I saw ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
I saw you ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
saw you I ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
you I got ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
I got into ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
got into it ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
into it and ,1,48,5,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\The Three Little Pigs.txt"")"
